batch_id,product_id,product_name,baked_date,baked_at,units_baked,units_sold,units_wasted,waste_cost_usd,shelf_life_hours
e68ddcb8-c3f5-4644-822b-723c3c7515c2,P001,Butter Croissant,2024-06-02,2024-06-02 07:00:00,50,8,42,50.4,12
112ec9b5-4a78-420a-865c-520bfa834777,P002,Sourdough Loaf,2024-06-02,2024-06-02 06:00:00,59,18,41,73.8,48
c5cbaa83-fb5f-4526-b975-7fca79cc2c3a,P003,Almond Danish,2024-06-02,2024-06-02 05:00:00,57,21,36,39.6,10
1e49af7f-9b90-499b-85fb-ceb94baf0a56,P004,Chocolate Cake,2024-06-02,2024-06-02 07:00:00,75,11,64,512.0,72
b6b818ab-5376-4cb6-8999-3daabd59a5ef,P005,Cinnamon Roll,2024-06-02,2024-06-02 07:00:00,59,12,47,42.3,8
049a96d0-994a-41e7-85fc-895a4392936b,P006,Bagel Plain,2024-06-02,2024-06-02 05:00:00,100,18,82,41.0,24
36e36e98-ee87-4185-a6c1-fca8e333d5cc,P007,Macaron Box,2024-06-02,2024-06-02 04:00:00,55,19,36,144.0,72
62ca2975-4e45-44d1-9fdd-6b9945f22081,P008,Cheese Danish,2024-06-02,2024-06-02 07:00:00,79,7,72,86.4,10
cfa74600-e5af-4422-b55f-f635c774a5bd,P009,Baguette,2024-06-02,2024-06-02 07:00:00,97,12,85,68.0,24
91ba7730-6a8c-4f8f-8b2a-79ccf23f3214,P010,Custom Cake,2024-06-02,2024-06-02 04:00:00,84,9,75,1350.0,48
8491933b-4829-4e49-bdd8-160206455bea,P011,Blueberry Muffin,2024-06-02,2024-06-02 04:00:00,66,11,55,38.5,24
34027ccc-de6c-44f4-9645-9d449694fd63,P012,Brioche Loaf,2024-06-02,2024-06-02 05:00:00,99,19,80,160.0,48
743e5487-ee51-4660-a912-56d66a541266,P001,Butter Croissant,2024-06-03,2024-06-03 05:00:00,34,15,19,22.8,12
64f97509-6836-4e3b-938d-038e6405fec3,P002,Sourdough Loaf,2024-06-03,2024-06-03 05:00:00,32,9,23,41.4,48
daded9fc-3f20-4972-aff5-969389b1c860,P003,Almond Danish,2024-06-03,2024-06-03 04:00:00,40,5,35,38.5,10
d8ad9b34-8169-4f4b-b79d-011adf4824e2,P004,Chocolate Cake,2024-06-03,2024-06-03 04:00:00,33,5,28,224.0,72
4494b2dc-1ff2-4b04-8b1a-a19ccca0bc76,P005,Cinnamon Roll,2024-06-03,2024-06-03 04:00:00,37,6,31,27.9,8
0a0df235-9e07-410a-a2ee-912308498cbd,P006,Bagel Plain,2024-06-03,2024-06-03 06:00:00,27,3,24,12.0,24
14ddab6e-2977-4bb0-92c2-7f76bfed8e7f,P007,Macaron Box,2024-06-03,2024-06-03 06:00:00,26,6,20,80.0,72
248b47f2-8304-4f23-b84c-62fee17982ec,P008,Cheese Danish,2024-06-03,2024-06-03 06:00:00,23,3,20,24.0,10
3adbf41d-9083-4984-ac38-09f872e7b9dd,P009,Baguette,2024-06-03,2024-06-03 06:00:00,26,4,22,17.6,24
000aae84-434e-40aa-97cc-5e035f0f2728,P010,Custom Cake,2024-06-03,2024-06-03 06:00:00,30,15,15,270.0,48
5615bfba-5630-4de9-9b0f-681a77fe0034,P011,Blueberry Muffin,2024-06-03,2024-06-03 05:00:00,22,3,19,13.3,24
88a37e73-370f-4a64-94a7-7fc0a64d734a,P012,Brioche Loaf,2024-06-03,2024-06-03 06:00:00,29,7,22,44.0,48
6658f928-66eb-49b0-ae52-59313e7ce3ac,P001,Butter Croissant,2024-06-04,2024-06-04 07:00:00,38,7,31,37.2,12
d141cdb9-cc29-4711-af2c-a863c2551141,P002,Sourdough Loaf,2024-06-04,2024-06-04 07:00:00,31,7,24,43.2,48
9ae2f6ad-414d-4cd6-a7ba-a71ae407b452,P003,Almond Danish,2024-06-04,2024-06-04 06:00:00,20,3,17,18.7,10
64b88ea4-68e4-4882-a473-6563bf93702f,P004,Chocolate Cake,2024-06-04,2024-06-04 05:00:00,43,12,31,248.0,72
d9e3199e-115e-4a75-99b7-f21f7a11aac3,P005,Cinnamon Roll,2024-06-04,2024-06-04 05:00:00,27,7,20,18.0,8
b4a2473d-bdf4-47a9-ad0a-62f4d2597ed6,P006,Bagel Plain,2024-06-04,2024-06-04 07:00:00,48,4,44,22.0,24
144c41ea-b03b-4b23-9af4-0efac986bc04,P007,Macaron Box,2024-06-04,2024-06-04 06:00:00,23,2,21,84.0,72
ee36c384-d25f-4ba6-ba74-e5d2e3f89e30,P008,Cheese Danish,2024-06-04,2024-06-04 07:00:00,22,7,15,18.0,10
c2042000-eba6-4077-b599-aa527ad496e6,P009,Baguette,2024-06-04,2024-06-04 06:00:00,20,6,14,11.2,24
209c0429-b759-46b5-8b56-86aa4a712c7c,P010,Custom Cake,2024-06-04,2024-06-04 04:00:00,57,11,46,828.0,48
bfc2ee83-ce27-4c9b-89b6-a1a26e809311,P011,Blueberry Muffin,2024-06-04,2024-06-04 04:00:00,39,0,39,27.3,24
e0085774-2e5d-4512-9170-fc55e92ba982,P012,Brioche Loaf,2024-06-04,2024-06-04 06:00:00,39,2,37,74.0,48
d5d24d2b-4028-4959-b26f-d5dd83e82567,P001,Butter Croissant,2024-06-05,2024-06-05 07:00:00,28,7,21,25.2,12
f3f4a1bd-20a6-47ea-9d64-a9f48233d5e3,P002,Sourdough Loaf,2024-06-05,2024-06-05 06:00:00,53,12,41,73.8,48
5c136be0-c4ed-4aa1-8b4d-3a5887c5e6a9,P003,Almond Danish,2024-06-05,2024-06-05 07:00:00,49,8,41,45.1,10
a50ab010-d519-4319-8bd7-691916cf2f6e,P004,Chocolate Cake,2024-06-05,2024-06-05 06:00:00,35,11,24,192.0,72
dcdfb07d-5421-48db-bd2a-cf26f199dd2d,P005,Cinnamon Roll,2024-06-05,2024-06-05 04:00:00,46,16,30,27.0,8
598ef352-ce5f-45dc-a7c0-5fac0ce44d96,P006,Bagel Plain,2024-06-05,2024-06-05 06:00:00,45,10,35,17.5,24
6281aa39-e4b5-4bb4-b619-6626bd5dff96,P007,Macaron Box,2024-06-05,2024-06-05 06:00:00,27,3,24,96.0,72
18bcd2a8-ab74-474e-a8d3-65d014e3dfd2,P008,Cheese Danish,2024-06-05,2024-06-05 05:00:00,44,3,41,49.2,10
8b9c26e6-ad51-48a9-8636-113ab91f80a0,P009,Baguette,2024-06-05,2024-06-05 06:00:00,42,9,33,26.4,24
6057d839-2d09-4cee-bee2-bd79adee264a,P010,Custom Cake,2024-06-05,2024-06-05 06:00:00,31,5,26,468.0,48
635beced-cd0b-46a6-8130-cebcdac78ca2,P011,Blueberry Muffin,2024-06-05,2024-06-05 06:00:00,35,6,29,20.3,24
03299c8b-3293-4ff6-bb2e-a9240781e770,P012,Brioche Loaf,2024-06-05,2024-06-05 04:00:00,57,8,49,98.0,48
d0b64ddb-ec5c-4139-9f55-f67262fa93cf,P001,Butter Croissant,2024-06-06,2024-06-06 06:00:00,37,3,34,40.8,12
8ed873b0-7f3a-44f2-883f-c2aa49239746,P002,Sourdough Loaf,2024-06-06,2024-06-06 07:00:00,48,10,38,68.4,48
aa6ff38c-a05a-4382-9f3b-d8d1558c3cf8,P003,Almond Danish,2024-06-06,2024-06-06 04:00:00,26,13,13,14.3,10
db747733-246b-4157-85ad-720dabcad524,P004,Chocolate Cake,2024-06-06,2024-06-06 04:00:00,58,14,44,352.0,72
02a62a6a-1494-446b-8cd9-403f8dd36f90,P005,Cinnamon Roll,2024-06-06,2024-06-06 05:00:00,25,1,24,21.6,8
7e371489-99eb-4947-84fd-b7a405272994,P006,Bagel Plain,2024-06-06,2024-06-06 05:00:00,52,6,46,23.0,24
2c0ff3ff-3602-4967-b483-b29afab675ed,P007,Macaron Box,2024-06-06,2024-06-06 07:00:00,45,4,41,164.0,72
32fcd864-ecf2-40e4-835b-c5a2608663b3,P008,Cheese Danish,2024-06-06,2024-06-06 07:00:00,34,12,22,26.4,10
6ea4f3f4-ae7f-476f-84b0-8cdc15125333,P009,Baguette,2024-06-06,2024-06-06 07:00:00,46,12,34,27.2,24
d367efd2-99bd-4c5c-836b-7d6d3a5218ad,P010,Custom Cake,2024-06-06,2024-06-06 05:00:00,45,18,27,486.0,48
49d36eac-b971-43ce-a54c-175409e41791,P011,Blueberry Muffin,2024-06-06,2024-06-06 07:00:00,50,9,41,28.7,24
6a9bae8f-9e9c-40e1-914a-865bc32e498d,P012,Brioche Loaf,2024-06-06,2024-06-06 07:00:00,26,16,10,20.0,48
e408eaf2-36ee-421b-a918-5d7cb125a444,P001,Butter Croissant,2024-06-07,2024-06-07 04:00:00,48,7,41,49.2,12
3f0da272-5e80-4769-94c7-b91e8d61d68b,P002,Sourdough Loaf,2024-06-07,2024-06-07 07:00:00,45,13,32,57.6,48
973d339b-405f-42dd-ae19-7e647bc85777,P003,Almond Danish,2024-06-07,2024-06-07 05:00:00,50,6,44,48.4,10
6e405d3e-78ee-464f-b97f-223ea8b1e0a6,P004,Chocolate Cake,2024-06-07,2024-06-07 06:00:00,29,10,19,152.0,72
c0ed5efc-16a2-4cc7-aa1f-fa12e2feb6e6,P005,Cinnamon Roll,2024-06-07,2024-06-07 04:00:00,45,2,43,38.7,8
79ceaee6-49ba-4244-acdd-46baed56abca,P006,Bagel Plain,2024-06-07,2024-06-07 06:00:00,47,6,41,20.5,24
afc1c577-76e3-4e43-a8fa-360814a536cc,P007,Macaron Box,2024-06-07,2024-06-07 04:00:00,37,8,29,116.0,72
76096109-819b-4712-8ba4-1630903820c6,P008,Cheese Danish,2024-06-07,2024-06-07 06:00:00,39,10,29,34.8,10
c53e2dfa-941e-4214-a8a8-7b2f4549db4c,P009,Baguette,2024-06-07,2024-06-07 07:00:00,57,9,48,38.4,24
60c8c8bc-e07f-4b32-836a-6b8b24c4aa30,P010,Custom Cake,2024-06-07,2024-06-07 07:00:00,42,5,37,666.0,48
365a9477-f1a0-4eb8-b645-a73bf6e1545e,P011,Blueberry Muffin,2024-06-07,2024-06-07 05:00:00,45,2,43,30.1,24
735ba856-8f50-4e41-a20a-357cb3dc2ea6,P012,Brioche Loaf,2024-06-07,2024-06-07 05:00:00,31,13,18,36.0,48
aec4a95c-d5d7-48b6-a461-34c40f044c0d,P001,Butter Croissant,2024-06-08,2024-06-08 04:00:00,73,3,70,84.0,12
63e51b80-9101-4d2a-9229-f353fdb78618,P002,Sourdough Loaf,2024-06-08,2024-06-08 07:00:00,86,17,69,124.2,48
eacc7bc3-da7a-4d80-96d5-4c69570801e9,P003,Almond Danish,2024-06-08,2024-06-08 04:00:00,81,10,71,78.1,10
578145f6-c3db-4a6e-934d-3997f20e5223,P004,Chocolate Cake,2024-06-08,2024-06-08 04:00:00,61,17,44,352.0,72
c074be84-ce39-478f-a560-27c3cf84fa5f,P005,Cinnamon Roll,2024-06-08,2024-06-08 07:00:00,68,10,58,52.2,8
b6e01a46-07c2-46b3-a902-23b97280c2b9,P006,Bagel Plain,2024-06-08,2024-06-08 06:00:00,59,15,44,22.0,24
92a2cdff-670d-44e7-8a52-f035b50d411e,P007,Macaron Box,2024-06-08,2024-06-08 06:00:00,106,8,98,392.0,72
fd315d42-3189-4c9c-a816-fa1764d2424e,P008,Cheese Danish,2024-06-08,2024-06-08 07:00:00,106,12,94,112.8,10
195a5c5d-e1f8-49d8-8240-9d1edec848ae,P009,Baguette,2024-06-08,2024-06-08 05:00:00,82,8,74,59.2,24
61aa87f9-7803-4a89-a8e6-fee4f40c4cd3,P010,Custom Cake,2024-06-08,2024-06-08 04:00:00,59,14,45,810.0,48
cbd71e26-62f7-4f97-b876-5321575cf256,P011,Blueberry Muffin,2024-06-08,2024-06-08 04:00:00,37,16,21,14.7,24
4b5e819b-41d6-4b11-934d-c185a0f989d0,P012,Brioche Loaf,2024-06-08,2024-06-08 07:00:00,45,17,28,56.0,48
8a481e3a-d427-407a-bf45-86bb55a1d431,P001,Butter Croissant,2024-06-09,2024-06-09 07:00:00,52,18,34,40.8,12
58134646-5f03-40ec-91f1-c815745faa65,P002,Sourdough Loaf,2024-06-09,2024-06-09 06:00:00,59,26,33,59.4,48
06fef5e0-10e9-46cb-8d45-5f657023d226,P003,Almond Danish,2024-06-09,2024-06-09 06:00:00,84,31,53,58.3,10
582bc0b6-a8c1-42f1-9db1-ee0a8cb3e263,P004,Chocolate Cake,2024-06-09,2024-06-09 05:00:00,84,24,60,480.0,72
3a3d545a-c518-4b27-89be-c31657f1a196,P005,Cinnamon Roll,2024-06-09,2024-06-09 05:00:00,63,31,32,28.8,8
cec31bb5-e914-439b-8d32-66dd59731734,P006,Bagel Plain,2024-06-09,2024-06-09 07:00:00,61,21,40,20.0,24
73ee8c3b-77eb-4b77-b494-08533f4e4a17,P007,Macaron Box,2024-06-09,2024-06-09 05:00:00,64,11,53,212.0,72
788e011b-91c2-4b15-b01f-b0e233fcc3c2,P008,Cheese Danish,2024-06-09,2024-06-09 07:00:00,46,27,19,22.8,10
11d19555-b6b4-4ddd-9a62-d7ae047275f4,P009,Baguette,2024-06-09,2024-06-09 04:00:00,45,20,25,20.0,24
39123d53-db79-48ad-aeea-330614da22e7,P010,Custom Cake,2024-06-09,2024-06-09 04:00:00,88,11,77,1386.0,48
29cee8b6-b599-4b18-9ada-394e6de7871b,P011,Blueberry Muffin,2024-06-09,2024-06-09 06:00:00,88,18,70,49.0,24
cec6dc53-dfa6-4d03-b887-b8be7ee4b44a,P012,Brioche Loaf,2024-06-09,2024-06-09 07:00:00,70,12,58,116.0,48
527e4de3-2c8f-44af-ad9e-9c32fe75fea5,P001,Butter Croissant,2024-06-10,2024-06-10 05:00:00,55,1,54,64.8,12
a3f0579a-7847-4376-a194-fefc804d5d5c,P002,Sourdough Loaf,2024-06-10,2024-06-10 05:00:00,47,15,32,57.6,48
33e7d28b-6272-44db-9bd3-0cef492183ff,P003,Almond Danish,2024-06-10,2024-06-10 05:00:00,37,5,32,35.2,10
991f4f79-8dfd-44af-8089-3b75a2b46cff,P004,Chocolate Cake,2024-06-10,2024-06-10 05:00:00,34,13,21,168.0,72
eb4ffdbd-358a-43ab-beee-f2b5d493524e,P005,Cinnamon Roll,2024-06-10,2024-06-10 06:00:00,44,5,39,35.1,8
d8e7691f-8c54-400d-a034-60a57a1a7144,P006,Bagel Plain,2024-06-10,2024-06-10 07:00:00,44,8,36,18.0,24
4510e9d3-489e-4150-a148-96584c7fbbbb,P007,Macaron Box,2024-06-10,2024-06-10 05:00:00,25,12,13,52.0,72
3c9e0a2f-61a5-4ed0-a922-7e4f27322c26,P008,Cheese Danish,2024-06-10,2024-06-10 07:00:00,56,8,48,57.6,10
228fd9f2-5720-46cc-bda2-2dd31f1ffd19,P009,Baguette,2024-06-10,2024-06-10 06:00:00,23,11,12,9.6,24
b5b82f90-feac-47b9-89fb-11a9081187ef,P010,Custom Cake,2024-06-10,2024-06-10 07:00:00,30,10,20,360.0,48
382f9fc3-c8ab-43e7-a712-9f66465a04bb,P011,Blueberry Muffin,2024-06-10,2024-06-10 05:00:00,42,5,37,25.9,24
9ac8f73d-959f-4132-afb6-c715c99f607a,P012,Brioche Loaf,2024-06-10,2024-06-10 04:00:00,21,13,8,16.0,48
e7402a47-4b42-4a0b-b744-f7f8e2f298a5,P001,Butter Croissant,2024-06-11,2024-06-11 05:00:00,38,9,29,34.8,12
3e199b1e-9244-4091-8ed1-b22e68278af5,P002,Sourdough Loaf,2024-06-11,2024-06-11 06:00:00,39,9,30,54.0,48
2c6f6afb-f8a7-4409-89e9-43fa732cda85,P003,Almond Danish,2024-06-11,2024-06-11 07:00:00,24,19,5,5.5,10
2e7fb1c2-fed8-4cce-afbc-0d566834c567,P004,Chocolate Cake,2024-06-11,2024-06-11 05:00:00,34,19,15,120.0,72
94fa95c0-6feb-4d8a-87a8-636dce99fbc8,P005,Cinnamon Roll,2024-06-11,2024-06-11 07:00:00,25,7,18,16.2,8
1eb63010-3e97-43a6-9ba8-3e7fb92ea947,P006,Bagel Plain,2024-06-11,2024-06-11 05:00:00,55,8,47,23.5,24
97f9efe7-808c-43a0-834f-a05e329a9ef8,P007,Macaron Box,2024-06-11,2024-06-11 07:00:00,37,10,27,108.0,72
dbeb6a84-1662-440f-8b13-7b4b4508c987,P008,Cheese Danish,2024-06-11,2024-06-11 07:00:00,23,14,9,10.8,10
46cdb9ac-9e26-4d3d-ac07-8d26d32fd41f,P009,Baguette,2024-06-11,2024-06-11 05:00:00,30,6,24,19.2,24
94655497-a062-4293-826d-0776fdbef920,P010,Custom Cake,2024-06-11,2024-06-11 05:00:00,35,7,28,504.0,48
4dfaf1bb-43f1-41ee-b82f-d1708f9d318c,P011,Blueberry Muffin,2024-06-11,2024-06-11 04:00:00,26,10,16,11.2,24
fb090ef8-59db-4ad1-967a-74e87fbf9568,P012,Brioche Loaf,2024-06-11,2024-06-11 07:00:00,43,15,28,56.0,48
6b59bedc-09bc-45fb-a0a9-6e3c336982ea,P001,Butter Croissant,2024-06-12,2024-06-12 07:00:00,56,5,51,61.2,12
c526e07f-2935-439c-9bf2-e0f751373dd0,P002,Sourdough Loaf,2024-06-12,2024-06-12 05:00:00,55,10,45,81.0,48
4c727e45-beaf-4c96-8db8-c7ecb5e2357b,P003,Almond Danish,2024-06-12,2024-06-12 04:00:00,28,10,18,19.8,10
b16ab43d-1ee9-439a-ae75-885720bba32c,P004,Chocolate Cake,2024-06-12,2024-06-12 06:00:00,25,12,13,104.0,72
90d03e35-b65b-4dbf-a5f9-7225388da4d0,P005,Cinnamon Roll,2024-06-12,2024-06-12 06:00:00,35,17,18,16.2,8
512c708c-e2ed-4119-afb8-911d1f72b5c1,P006,Bagel Plain,2024-06-12,2024-06-12 05:00:00,47,11,36,18.0,24
986e0368-478a-47a8-b3e7-44409f74d894,P007,Macaron Box,2024-06-12,2024-06-12 07:00:00,21,7,14,56.0,72
4f3d2a29-b7df-43b5-b477-33240831e601,P008,Cheese Danish,2024-06-12,2024-06-12 07:00:00,39,9,30,36.0,10
f300b12a-aaed-4bbc-97ac-4769d28b0527,P009,Baguette,2024-06-12,2024-06-12 07:00:00,46,16,30,24.0,24
1d3aaba7-0074-4a7d-bc3d-8106667ab577,P010,Custom Cake,2024-06-12,2024-06-12 04:00:00,51,4,47,846.0,48
841734e5-c80a-4c3e-b7ac-878fdb9c99e5,P011,Blueberry Muffin,2024-06-12,2024-06-12 04:00:00,60,5,55,38.5,24
aa226490-eab6-421c-925f-f2712b7cd590,P012,Brioche Loaf,2024-06-12,2024-06-12 05:00:00,33,17,16,32.0,48
fb73f0c6-2038-45f1-898b-e5377e3e719d,P001,Butter Croissant,2024-06-13,2024-06-13 05:00:00,100,5,95,114.0,12
55f2fb1f-72a7-4e5f-b617-11a131a55751,P002,Sourdough Loaf,2024-06-13,2024-06-13 06:00:00,43,9,34,61.2,48
9eacc24f-2236-420b-b4d1-84dee9f6ce14,P003,Almond Danish,2024-06-13,2024-06-13 06:00:00,50,15,35,38.5,10
c6dcad55-b54e-4cd5-a0e8-c366cd15f88d,P004,Chocolate Cake,2024-06-13,2024-06-13 07:00:00,50,13,37,296.0,72
5554ccee-a776-4808-86b9-88ca37e1a38f,P005,Cinnamon Roll,2024-06-13,2024-06-13 05:00:00,36,25,11,9.9,8
ea6c4f50-3ebc-4883-9497-6c0a339fcc40,P006,Bagel Plain,2024-06-13,2024-06-13 05:00:00,48,12,36,18.0,24
c7545dad-ba56-4d82-b81f-ae0b81a758d3,P007,Macaron Box,2024-06-13,2024-06-13 07:00:00,91,20,71,284.0,72
65637ca0-9cd2-4d42-b5dc-3a09bb586d32,P008,Cheese Danish,2024-06-13,2024-06-13 04:00:00,104,6,98,117.6,10
5f45afe8-9bc7-428c-80fd-6e1f3899c177,P009,Baguette,2024-06-13,2024-06-13 04:00:00,63,6,57,45.6,24
a825f919-94ea-4231-8654-8fb8a18fde34,P010,Custom Cake,2024-06-13,2024-06-13 04:00:00,70,23,47,846.0,48
ccf6f9bb-4298-4dec-bc8b-0077f964c07b,P011,Blueberry Muffin,2024-06-13,2024-06-13 06:00:00,95,9,86,60.2,24
df5e4371-49a3-4dc8-b477-cb34453f269c,P012,Brioche Loaf,2024-06-13,2024-06-13 04:00:00,70,12,58,116.0,48
ee05408b-84f0-4178-bf93-c551f8191c83,P001,Butter Croissant,2024-06-14,2024-06-14 07:00:00,37,16,21,25.2,12
23a81d74-b62a-4938-b479-3cf88e47118d,P002,Sourdough Loaf,2024-06-14,2024-06-14 05:00:00,84,6,78,140.4,48
1d06372d-18ae-4582-b8c6-e099da612831,P003,Almond Danish,2024-06-14,2024-06-14 04:00:00,45,13,32,35.2,10
077369b3-3952-47d0-9c3f-49159412c5a6,P004,Chocolate Cake,2024-06-14,2024-06-14 05:00:00,86,10,76,608.0,72
6f547d73-d77b-4689-839f-01de8b36d244,P005,Cinnamon Roll,2024-06-14,2024-06-14 04:00:00,93,4,89,80.1,8
116ee8de-f920-4567-8d9c-91f4b4557b31,P006,Bagel Plain,2024-06-14,2024-06-14 05:00:00,91,7,84,42.0,24
95d286b9-230c-4da2-863b-edcfeca6f4c5,P007,Macaron Box,2024-06-14,2024-06-14 07:00:00,77,9,68,272.0,72
5d994cab-5924-4f03-b064-2eb15773d2e1,P008,Cheese Danish,2024-06-14,2024-06-14 07:00:00,43,18,25,30.0,10
763f135e-fe3d-420d-932b-33675a0fda52,P009,Baguette,2024-06-14,2024-06-14 06:00:00,75,6,69,55.2,24
62b9f580-54c2-4883-8a60-bcb33c5c0a83,P010,Custom Cake,2024-06-14,2024-06-14 06:00:00,39,15,24,432.0,48
8f05bc21-710b-44cd-b939-1c898d1741c8,P011,Blueberry Muffin,2024-06-14,2024-06-14 05:00:00,63,10,53,37.1,24
71e1c085-6542-43da-8857-7d60680d559a,P012,Brioche Loaf,2024-06-14,2024-06-14 04:00:00,72,8,64,128.0,48
f6ba66a6-2ca2-4112-9c9c-d2a255ee67be,P001,Butter Croissant,2024-06-15,2024-06-15 06:00:00,171,37,134,160.8,12
12ec421d-0c1f-4f16-96ab-f629ede5b2b9,P002,Sourdough Loaf,2024-06-15,2024-06-15 06:00:00,155,41,114,205.2,48
0690fd57-5784-4b7f-816d-32fb516c5cb1,P003,Almond Danish,2024-06-15,2024-06-15 07:00:00,64,18,46,50.6,10
7f98f310-0e3f-462e-ad09-524a1c6e1f32,P004,Chocolate Cake,2024-06-15,2024-06-15 05:00:00,87,33,54,432.0,72
8f17d91c-714c-47d0-a75b-9ed333d59e14,P005,Cinnamon Roll,2024-06-15,2024-06-15 06:00:00,171,26,145,130.5,8
7aadf889-2280-4ac3-9baf-0e3cd9f89cde,P006,Bagel Plain,2024-06-15,2024-06-15 06:00:00,81,56,25,12.5,24
fd99babc-7ec6-4196-a7e3-f0b1a73849dc,P007,Macaron Box,2024-06-15,2024-06-15 07:00:00,162,25,137,548.0,72
0992d700-5734-486f-be06-80a54fa712fc,P008,Cheese Danish,2024-06-15,2024-06-15 06:00:00,87,37,50,60.0,10
f49ccbfa-59a3-4553-92ca-5e031fe34e31,P009,Baguette,2024-06-15,2024-06-15 07:00:00,194,31,163,130.4,24
1edcd3ff-9448-4aaa-9625-86c4d79d4e84,P010,Custom Cake,2024-06-15,2024-06-15 06:00:00,171,31,140,2520.0,48
72258724-4fb3-4ef2-a312-02256d3acb6e,P011,Blueberry Muffin,2024-06-15,2024-06-15 05:00:00,93,30,63,44.1,24
d178f38d-af58-4699-a5e0-e32fcacc8a19,P012,Brioche Loaf,2024-06-15,2024-06-15 07:00:00,90,37,53,106.0,48
a74cb795-f7c2-4369-9c58-92dd3ad302c4,P001,Butter Croissant,2024-06-16,2024-06-16 04:00:00,158,26,132,158.4,12
9f528197-175e-4bbb-860d-b8685ce84a02,P002,Sourdough Loaf,2024-06-16,2024-06-16 04:00:00,123,37,86,154.8,48
17ad0764-6aac-4f3a-80cc-3ea43d3190ee,P003,Almond Danish,2024-06-16,2024-06-16 04:00:00,123,39,84,92.4,10
f7a82249-d6d8-4ce0-8791-14e65731e336,P004,Chocolate Cake,2024-06-16,2024-06-16 07:00:00,77,24,53,424.0,72
d3481a91-c9a5-43ab-b7aa-23486f72677e,P005,Cinnamon Roll,2024-06-16,2024-06-16 05:00:00,187,22,165,148.5,8
895155d9-f011-4489-9bfd-67ce8e71403e,P006,Bagel Plain,2024-06-16,2024-06-16 05:00:00,132,28,104,52.0,24
0ce835c1-b1a2-4bc3-b2f7-b2c942788e59,P007,Macaron Box,2024-06-16,2024-06-16 07:00:00,84,31,53,212.0,72
8ff2f780-5619-442b-a031-566fb93aee03,P008,Cheese Danish,2024-06-16,2024-06-16 05:00:00,139,25,114,136.8,10
0a060c04-bcb6-4a82-a609-7af7c68c9167,P009,Baguette,2024-06-16,2024-06-16 06:00:00,68,26,42,33.6,24
87225670-f48f-4fea-a49f-4acf0ff6e95a,P010,Custom Cake,2024-06-16,2024-06-16 07:00:00,139,39,100,1800.0,48
3df2ae53-e353-413d-8b16-2e664b5c9ab9,P011,Blueberry Muffin,2024-06-16,2024-06-16 04:00:00,187,30,157,109.9,24
8b74064f-50e5-438d-96e1-749612c6b84e,P012,Brioche Loaf,2024-06-16,2024-06-16 06:00:00,168,20,148,296.0,48
3a9a41bf-9903-43f8-92fb-6d521b72704d,P001,Butter Croissant,2024-06-17,2024-06-17 04:00:00,63,10,53,63.6,12
07870195-c862-4cad-b19c-d7ca1ae8897c,P002,Sourdough Loaf,2024-06-17,2024-06-17 07:00:00,39,10,29,52.2,48
d4d8e013-9cf8-4eb3-8268-963a01f2f8f5,P003,Almond Danish,2024-06-17,2024-06-17 05:00:00,99,6,93,102.3,10
4ddfc9d0-a5f5-4202-8b0b-a45c1b8600ee,P004,Chocolate Cake,2024-06-17,2024-06-17 07:00:00,57,14,43,344.0,72
34bd898a-3ea8-4d76-b38a-5d310958c2d6,P005,Cinnamon Roll,2024-06-17,2024-06-17 04:00:00,73,9,64,57.6,8
c802e09b-b6d6-4015-8c97-160100c613e8,P006,Bagel Plain,2024-06-17,2024-06-17 05:00:00,39,22,17,8.5,24
6939d7ab-33b7-4b71-9557-18aa9b835843,P007,Macaron Box,2024-06-17,2024-06-17 05:00:00,64,11,53,212.0,72
72f76652-a8a6-438d-bf1c-176af96a7510,P008,Cheese Danish,2024-06-17,2024-06-17 05:00:00,50,21,29,34.8,10
a4a33503-5800-4018-8a9a-f2d8e6be71d3,P009,Baguette,2024-06-17,2024-06-17 06:00:00,39,27,12,9.6,24
297ccc36-12e1-486c-b059-a9d1fadd8e1d,P010,Custom Cake,2024-06-17,2024-06-17 04:00:00,64,12,52,936.0,48
9a64be5d-62ff-4aa5-85c5-a5c70e050f82,P011,Blueberry Muffin,2024-06-17,2024-06-17 05:00:00,90,8,82,57.4,24
d3536ddb-2760-434e-b333-b04866d43152,P012,Brioche Loaf,2024-06-17,2024-06-17 06:00:00,37,6,31,62.0,48
bd86d728-126d-44df-ae1c-4268dd2c4134,P001,Butter Croissant,2024-06-18,2024-06-18 06:00:00,99,18,81,97.2,12
a4de8b75-568c-42b8-b350-67696d08c430,P002,Sourdough Loaf,2024-06-18,2024-06-18 04:00:00,50,5,45,81.0,48
0f67fb4d-41ce-42ca-9933-dd64b65bd03c,P003,Almond Danish,2024-06-18,2024-06-18 05:00:00,70,17,53,58.3,10
4e6b0552-c0a0-4130-af30-5b7df0c0b583,P004,Chocolate Cake,2024-06-18,2024-06-18 06:00:00,52,15,37,296.0,72
2998eba0-8b73-4148-a303-45d636f853f6,P005,Cinnamon Roll,2024-06-18,2024-06-18 06:00:00,66,14,52,46.8,8
1caedc15-b2b9-4f06-a010-e79cc2979de2,P006,Bagel Plain,2024-06-18,2024-06-18 06:00:00,79,15,64,32.0,24
